id,customized_loan_no,loan_application_no,branch_id,samity_id,product_id,interest_rate_id,member_id,purpose_id,interest_calculation_method,loan_amount,interest_rate,interest_rate_index,interest_amount,interest_amount_without_roundup,discount_interest_amount,insurance_guarantor_percentage,insurance_amount,total_payable_amount,number_of_installment,installment_amount,repayment_frequency,loan_period_in_month,loan_period_in_day,mode_of_interest,cycle,loan_type,first_repayment_date,is_interest_charged_if_last_repay_date_exceeds,is_authorized,disbursed_by,disburse_date,authorized_by,authorization_date,fully_paid_amount,is_loan_fully_paid,loan_fully_paid_date,current_status,loan_closing_date,loan_closing_info_verified_by,is_migrated,opening_loan_outstanding_amount,extra_installment_amount,original_loan_id,transfer_in_date,transfer_out_date,payment_type,bank_head_id,cheque_no,note,additinal_fee,loan_proposal_form_id,parent_loan_id,loan_form_fee,folio_number,member_age,last_schedule_date,disburse_phase,loan_commencement_date,law_suit,cut_off_date,audit_fee,insert_time,update_time,loan_initiator_id,loan_approver_employee_id,loan_insurance_type,sales_invoice_no,ussd_code
309,APON-030-039-0859-01,1,34,1861,3,3,449,58,D,20000,24,0,2520,0,0,,200,22520,46,500,W,12,30,H,1,R,7/17/2021,,1,1,6/19/2021,1,6/19/2021,22520,1,5/7/2022,0,5/7/2022,,1,20000,9.83,309,,,CASH,,,,0,,,5,,43,7/2/2022,,,0,,0,8/1/2021 12:06,5/7/2022 18:50,,0,0,,
310,APON-030-040-0867-16,1,34,1862,3,3,452,25,D,90000,24,0,11340,0,0,,900,101340,46,2250,W,12,30,H,16,R,6/6/2021,,1,1,5/23/2021,1,5/23/2021,101340,1,4/3/2022,0,4/3/2022,,1,82440,44.24,310,,,CASH,,,,0,,,5,,59,6/5/2022,,,0,,0,8/1/2021 12:06,4/3/2022 18:51,,0,0,,
311,APON-030-040-0868-19,1,34,1862,3,3,453,25,D,60000,24,0,7560,0,0,,600,67560,46,1500,W,12,30,H,19,R,5/16/2021,,1,1,5/2/2021,1,5/2/2021,67560,1,3/27/2022,0,3/27/2022,,1,51180,29.49,311,,,CASH,,,,0,,,5,,56,5/8/2022,,,0,,0,8/1/2021 12:06,3/27/2022 20:55,,0,0,,
312,APON-030-040-0870-12,1,34,1862,3,3,454,34,D,10000,24,0,1260,0,0,,100,11260,46,250,W,12,30,H,12,R,10/25/2020,,1,1,10/11/2020,1,10/11/2020,11260,1,8/8/2021,0,8/8/2021,,1,2410,4.92,312,,,CASH,,,,0,,,5,,39,10/10/2021,,,0,,0,8/1/2021 12:06,8/24/2021 16:35,,0,0,,
313,APON-030-040-0878-01,1,34,1862,3,3,456,25,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,1,R,3/28/2021,,1,1,3/14/2021,1,3/14/2021,55174,1,3/20/2022,0,3/20/2022,,1,36652,24.09,313,,,CASH,,,,0,,,5,,37,3/13/2022,,,0,,0,8/1/2021 12:06,3/20/2022 19:10,,0,0,,
314,APON-030-040-0883-10,1,34,1862,3,3,458,25,D,30000,24,0,3780,0,0,,300,33780,46,750,W,12,30,H,10,R,10/4/2020,,1,1,9/14/2020,1,9/14/2020,33780,1,9/5/2021,0,9/5/2021,,1,5790,14.75,314,,,CASH,,,,0,,,5,,33,9/19/2021,,,0,,0,8/1/2021 12:06,9/15/2021 14:13,,0,0,,
315,APON-030-040-0884-01,1,34,1862,3,3,459,1,D,30000,24,0,3780,0,0,,300,33780,46,750,W,12,30,H,1,R,2/14/2021,,1,1,1/25/2021,1,1/25/2021,33780,1,2/6/2022,0,2/6/2022,,1,18660,14.75,315,,,CASH,,,,0,,,5,,24,2/6/2022,,,0,,0,8/1/2021 12:06,2/7/2022 10:50,,0,0,,
316,APON-030-040-0888-05,1,34,1862,3,3,461,34,D,10000,24,0,1260,0,0,,100,11260,46,250,W,12,30,H,5,R,8/23/2020,,1,1,8/9/2020,1,8/9/2020,11260,1,8/22/2021,0,8/22/2021,,1,970,4.92,316,,,CASH,,,,0,,,5,,46,8/8/2021,,,0,,0,8/1/2021 12:06,9/1/2021 14:11,,0,0,,
317,APON-030-041-0897-05,1,34,1863,3,3,466,88,D,20000,24,0,2520,0,0,,200,22520,46,500,W,12,30,H,5,R,2/7/2021,,1,1,1/24/2021,1,1/24/2021,22520,1,2/6/2022,0,2/6/2022,,1,12440,9.83,317,,,CASH,,,,0,,,5,,36,1/30/2022,,,0,,0,8/1/2021 12:06,2/7/2022 10:50,,0,0,,
318,APON-030-041-0900-16,1,34,1863,3,3,468,85,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,16,R,7/18/2021,,1,1,6/20/2021,1,6/20/2021,55174,1,5/22/2022,0,5/22/2022,,1,49000,24.09,318,,,CASH,,,,0,,,5,,41,7/3/2022,,,0,,0,8/1/2021 12:06,5/22/2022 19:17,,0,0,,
319,APON-030-041-0903-03,1,34,1863,3,3,470,86,D,20000,24,0,2520,0,0,,200,22520,46,500,W,12,30,H,3,R,6/27/2021,,1,1,6/13/2021,1,6/13/2021,22520,1,6/26/2022,0,6/26/2022,,1,19580,9.83,319,,,CASH,,,,0,,,5,,32,6/26/2022,,,0,,0,8/1/2021 12:06,6/26/2022 18:05,,0,0,,
320,APON-030-041-0905-01,1,34,1863,3,3,471,86,D,20000,24,0,2520,0,0,,200,22520,46,500,W,12,30,H,1,R,3/21/2021,,1,1,3/7/2021,1,3/7/2021,22520,1,3/13/2022,0,3/13/2022,,1,14540,9.83,320,,,CASH,,,,0,,,5,,27,3/6/2022,,,0,,0,8/1/2021 12:06,3/13/2022 19:00,,0,0,,
321,APON-030-041-0906-02,1,34,1863,3,3,472,86,D,25000,24,0,3150,0,0,,250,28150,46,625,W,12,30,H,2,R,2/14/2021,,1,1,1/31/2021,1,1/31/2021,28150,1,2/6/2022,0,2/6/2022,,1,16075,12.29,321,,,CASH,,,,0,,,5,,41,2/6/2022,,,0,,0,8/1/2021 12:06,2/7/2022 10:50,,0,0,,
322,APON-030-041-0908-08,1,34,1863,3,3,474,86,D,25000,24,0,3150,0,0,,250,28150,46,625,W,12,30,H,8,R,5/16/2021,,1,1,5/2/2021,1,5/2/2021,28150,1,4/10/2022,0,4/10/2022,,1,21325,12.29,322,,,CASH,,,,0,,,5,,40,5/8/2022,,,0,,0,8/1/2021 12:06,4/10/2022 19:43,,0,0,,
323,APON-030-042-0909-15,1,34,1864,3,3,475,89,D,70000,24,0,8820,0,0,,700,78820,46,1750,W,12,30,H,15,R,12/13/2020,,1,1,11/29/2020,1,11/29/2020,78820,1,12/12/2021,0,12/12/2021,,1,33250,34.41,323,,,CASH,,,,0,,,5,,53,11/28/2021,,,0,,0,8/1/2021 12:06,12/13/2021 10:43,,0,0,,
324,APON-030-041-0910-15,1,34,1863,3,3,476,25,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,15,R,5/23/2021,,1,1,5/9/2021,1,5/9/2021,55174,1,5/22/2022,0,5/22/2022,,1,42826,24.09,324,,,CASH,,,,0,,,5,,51,5/22/2022,,,0,,0,8/1/2021 12:06,5/22/2022 19:17,,0,0,,
325,APON-030-042-0911-24,1,34,1864,3,3,477,25,D,40000,24,0,5040,0,0,,400,45040,46,1000,W,12,30,H,24,R,5/23/2021,,1,1,5/6/2021,1,5/6/2021,45040,1,2/27/2022,0,2/27/2022,,1,34960,19.66,325,,,CASH,,,,0,,,5,,44,5/22/2022,,,0,,0,8/1/2021 12:06,4/13/2022 14:06,,0,0,,
326,APON-030-042-0913-09,1,34,1864,3,3,478,25,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,9,R,6/13/2021,,1,1,5/30/2021,1,5/30/2021,55174,1,5/22/2022,0,5/22/2022,,1,45913,24.09,326,,,CASH,,,,0,,,5,,51,6/12/2022,,,0,,0,8/1/2021 12:06,5/22/2022 19:17,,0,0,,
327,APON-030-042-0914-02,1,34,1864,3,3,479,86,D,30000,24,0,3780,0,0,,300,33780,46,750,W,12,30,H,2,R,7/18/2021,,1,1,6/20/2021,1,6/20/2021,33780,1,7/3/2022,0,7/3/2022,,1,30000,14.75,327,,,CASH,,,,0,,,5,,38,7/3/2022,,,0,,0,8/1/2021 12:06,7/3/2022 19:23,,0,0,,
328,APON-030-042-0921-11,1,34,1864,3,3,482,85,D,20000,24,0,2520,0,0,,200,22520,46,500,W,12,30,H,11,R,3/28/2021,,1,1,3/14/2021,1,3/14/2021,22520,1,3/27/2022,0,3/27/2022,,1,14960,9.83,328,,,CASH,,,,0,,,5,,61,3/13/2022,,,0,,0,8/1/2021 12:06,3/27/2022 20:55,,0,0,,
329,APON-030-042-0922-04,1,34,1864,3,3,483,88,D,70000,24,0,8820,0,0,,700,78820,46,1750,W,12,30,H,4,R,12/6/2020,,1,1,11/22/2020,1,11/22/2020,78820,1,11/7/2021,0,11/7/2021,,1,30310,34.41,329,,,CASH,,,,0,,,5,,34,11/21/2021,,,0,,0,8/1/2021 12:06,11/13/2021 18:48,,0,0,,
330,APON-030-045-0923-22,1,34,1867,3,3,484,7,D,15000,24,0,1890,0,0,,150,16890,46,375,W,12,30,H,22,R,11/30/2020,,1,1,11/16/2020,1,11/16/2020,16890,1,11/8/2021,0,11/8/2021,,1,5775,7.37,330,,,CASH,,,,0,,,5,,42,11/22/2021,,,0,,0,8/1/2021 12:06,11/15/2021 9:29,,0,0,,
331,APON-030-043-0926-21,1,34,1865,3,3,487,1,D,20000,24,0,2520,0,0,,200,22520,46,500,W,12,30,H,21,R,10/5/2020,,1,1,9/21/2020,1,9/21/2020,22520,1,10/4/2021,0,10/4/2021,,1,4820,9.83,331,,,CASH,,,,0,,,5,,52,10/4/2021,,,0,,0,8/1/2021 12:06,10/5/2021 11:20,,0,0,,
332,APON-030-043-0929-22,1,34,1865,3,3,488,7,D,40000,24,0,5040,0,0,,400,45040,46,1000,W,12,30,H,22,R,3/15/2021,,1,1,2/23/2021,1,2/23/2021,45040,1,2/14/2022,0,2/14/2022,,1,27400,19.66,332,,,CASH,,,,0,,,5,,43,3/14/2022,,,0,,0,8/1/2021 12:06,2/15/2022 11:28,,0,0,,
333,APON-030-043-0930-14,1,34,1865,3,3,489,31,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,14,R,4/12/2021,,1,1,3/22/2021,1,3/22/2021,55174,1,3/21/2022,0,3/21/2022,,1,37681,24.09,333,,,CASH,,,,0,,,5,,43,3/28/2022,,,0,,0,8/1/2021 12:06,3/21/2022 19:50,,0,0,,
334,APON-030-043-0931-20,1,34,1865,3,3,490,7,D,20000,24,0,2520,0,0,,200,22520,46,500,W,12,30,H,20,R,4/1/2019,,1,1,3/18/2019,1,3/18/2019,22520,1,9/19/2022,0,9/19/2022,,1,500,9.83,334,,,CASH,,,,0,,,5,,54,3/2/2020,,,0,,0,8/1/2021 12:06,9/19/2022 19:44,,0,0,,
335,APON-030-043-0933-03,1,34,1865,3,3,491,7,D,30000,24,0,3780,0,0,,300,33780,46,750,W,12,30,H,3,R,12/21/2020,,1,1,12/7/2020,1,12/7/2020,33780,1,12/6/2021,0,12/6/2021,,1,13620,14.75,335,,,CASH,,,,0,,,5,,36,12/13/2021,,,0,,0,8/1/2021 12:06,12/7/2021 12:32,,0,0,,
336,APON-030-045-0934-01,1,34,1867,3,3,492,7,D,30000,24,0,3780,0,0,,300,33780,46,750,W,12,30,H,1,R,4/12/2021,,1,1,3/15/2021,1,3/15/2021,33780,1,3/21/2022,0,3/21/2022,,1,22440,14.75,336,,,CASH,,,,0,,,5,,47,3/28/2022,,,0,,0,8/1/2021 12:06,3/21/2022 19:50,,0,0,,
337,APON-030-045-0941-12,1,34,1867,3,3,494,1,D,30000,24,0,3780,0,0,,300,33780,46,750,W,12,30,H,12,R,2/8/2021,,1,1,1/25/2021,1,1/25/2021,33780,1,1/3/2022,0,1/3/2022,,1,18030,14.75,337,,,CASH,,,,0,,,5,,52,1/31/2022,,,0,,0,8/1/2021 12:06,1/4/2022 16:51,,0,0,,
338,APON-030-043-0943-14,1,34,1865,3,3,496,1,D,10000,24,0,1260,0,0,,100,11260,46,250,W,12,30,H,14,R,12/28/2020,,1,1,12/14/2020,1,12/14/2020,11260,1,8/23/2021,0,8/23/2021,,1,1690,4.92,338,,,CASH,,,,0,,,5,,56,12/20/2021,,,0,,0,8/1/2021 12:06,9/1/2021 16:55,,0,0,,
339,APON-030-043-0945-09,1,34,1865,3,3,497,58,D,10000,24,0,1260,0,0,,100,11260,46,250,W,12,30,H,9,R,6/21/2021,,1,1,6/7/2021,1,6/7/2021,11260,1,5/23/2022,0,5/23/2022,,1,9580,4.92,339,,,CASH,,,,0,,,5,,28,6/6/2022,,,0,,0,8/1/2021 12:06,5/23/2022 18:54,,0,0,,
340,APON-030-045-0946-09,1,34,1867,3,3,498,58,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,9,R,6/7/2021,,1,1,5/24/2021,1,5/24/2021,55174,1,5/23/2022,0,5/23/2022,,1,44884,24.09,340,,,CASH,,,,0,,,5,,33,5/23/2022,,,0,,0,8/1/2021 12:06,5/23/2022 18:54,,0,0,,
341,APON-030-045-0947-08,1,34,1867,3,3,499,1,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,8,R,1/18/2021,,1,1,1/4/2021,1,1/4/2021,55174,1,12/6/2021,0,12/6/2021,,1,26362,24.09,341,,,CASH,,,,0,,,5,,51,1/10/2022,,,0,,0,8/1/2021 12:06,12/7/2021 12:32,,0,0,,
342,APON-030-045-0948-09,1,34,1867,3,3,500,38,D,15000,24,0,1890,0,0,,150,16890,46,375,W,12,30,H,9,R,11/23/2020,,1,1,11/9/2020,1,11/9/2020,16890,1,11/29/2021,0,11/29/2021,,1,5775,7.37,342,,,CASH,,,,0,,,5,,34,11/15/2021,,,0,,0,8/1/2021 12:06,12/1/2021 12:41,,0,0,,
343,APON-030-045-0950-03,1,34,1867,3,3,501,58,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,3,R,1/11/2021,,1,1,12/28/2020,1,12/28/2020,55174,1,12/20/2021,0,12/20/2021,,1,25333,24.09,343,,,CASH,,,,0,,,5,,38,1/3/2022,,,0,,0,8/1/2021 12:06,12/21/2021 13:32,,0,0,,
344,APON-030-044-0953-14,1,34,1866,3,3,502,86,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,14,R,4/19/2021,,1,1,4/1/2021,1,4/1/2021,55174,1,4/11/2022,0,4/11/2022,,1,38710,24.09,344,,,CASH,,,,0,,,5,,34,4/4/2022,,,0,,0,8/1/2021 12:06,4/11/2022 19:13,,0,0,,
345,APON-030-044-0954-15,1,34,1866,3,3,503,86,D,30000,24,0,3780,0,0,,300,33780,46,750,W,12,30,H,15,R,1/25/2021,,1,1,1/11/2021,1,1/11/2021,33780,1,12/13/2021,0,12/13/2021,,1,16770,14.75,345,,,CASH,,,,0,,,5,,43,1/17/2022,,,0,,0,8/1/2021 12:06,12/14/2021 11:01,,0,0,,
346,APON-030-044-0955-15,1,34,1866,3,3,504,25,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,15,R,2/15/2021,,1,1,1/26/2021,1,1/26/2021,55174,1,11/29/2021,0,11/29/2021,,1,29449,24.09,346,,,CASH,,,,0,,,5,,50,2/7/2022,,,0,,0,8/1/2021 12:06,12/1/2021 12:41,,0,0,,
347,APON-030-044-0956-15,1,34,1866,3,3,505,1,D,10000,24,0,1260,0,0,,100,11260,46,250,W,12,30,H,15,R,1/25/2021,,1,1,1/11/2021,1,1/11/2021,11260,1,1/3/2022,0,1/3/2022,,1,5590,4.92,347,,,CASH,,,,0,,,5,,43,1/17/2022,,,0,,0,8/1/2021 12:06,1/4/2022 16:51,,0,0,,
348,APON-030-044-0957-19,1,34,1866,3,3,506,88,D,90000,24,0,11340,0,0,,900,101340,46,2250,W,12,30,H,19,R,3/15/2021,,1,1,3/1/2021,1,3/1/2021,101340,1,2/28/2022,0,2/28/2022,,1,63540,44.24,348,,,CASH,,,,0,,,5,,43,3/14/2022,,,0,,0,8/1/2021 12:06,2/28/2022 20:53,,0,0,,
349,APON-030-044-0958-09,1,34,1866,3,3,507,34,D,10000,24,0,1260,0,0,,100,11260,46,250,W,12,30,H,9,R,3/1/2021,,1,1,2/15/2021,1,2/15/2021,11260,1,2/14/2022,0,2/14/2022,,1,6640,4.92,349,,,CASH,,,,0,,,5,,58,2/28/2022,,,0,,0,8/1/2021 12:06,2/15/2022 11:28,,0,0,,
350,APON-030-044-0962-17,1,34,1866,3,3,509,70,D,50000,24,0,6300,0,0,,500,56300,46,1250,W,12,30,H,17,R,11/23/2020,,1,1,11/9/2020,1,11/9/2020,56300,1,10/18/2021,0,10/18/2021,,1,18050,24.58,350,,,CASH,,,,0,,,5,,63,11/15/2021,,,0,,0,8/1/2021 12:06,10/18/2021 18:17,,0,0,,
351,APON-030-044-0964-15,1,34,1866,3,3,510,71,D,20000,24,0,2520,0,0,,200,22520,46,500,W,12,30,H,15,R,5/17/2021,,1,1,4/26/2021,1,4/26/2021,22520,1,12/6/2021,0,12/6/2021,,1,17060,9.83,351,,,CASH,,,,0,,,5,,33,4/25/2022,,,0,,0,8/1/2021 12:06,12/7/2021 12:32,,0,0,,
352,APON-030-044-0967-10,1,34,1866,3,3,511,71,D,60000,24,0,7560,0,0,,600,67560,46,1500,W,12,30,H,10,R,11/30/2020,,1,1,11/16/2020,1,11/16/2020,67560,1,9/13/2021,0,9/13/2021,,1,23100,29.49,352,,,CASH,,,,0,,,5,,36,11/22/2021,,,0,,0,8/1/2021 12:06,9/15/2021 16:22,,0,0,,
353,APON-030-044-0971-17,1,34,1866,3,3,513,1,D,10000,24,0,1260,0,0,,100,11260,46,250,W,12,30,H,17,R,3/1/2021,,1,1,2/9/2021,1,2/9/2021,11260,1,1/31/2022,0,1/31/2022,,1,6430,4.92,353,,,CASH,,,,0,,,5,,47,2/28/2022,,,0,,0,8/1/2021 12:06,2/1/2022 13:26,,0,0,,
354,APON-030-044-0977-15,1,34,1866,3,3,514,58,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,15,R,5/22/2017,,1,1,5/8/2017,1,5/8/2017,55174,1,9/6/2021,0,9/6/2021,,1,557,24.09,354,,,CASH,,,,0,,,5,,63,4/2/2018,,,0,,0,8/1/2021 12:06,9/16/2021 13:26,,0,0,,
355,APON-030-044-0980-11,1,34,1866,3,3,515,58,D,36000,24,0,4536,0,0,,360,40536,46,900,W,12,30,H,11,R,1/20/2014,,1,1,12/31/2013,1,12/31/2013,36000,1,6/28/2022,0,6/28/2022,196210,1,25896,17.7,355,,,CASH,,,,0,,,5,,54,12/1/2014,,,0,,0,8/1/2021 12:06,6/28/2022 12:06,,0,0,,
356,APON-030-044-0982-11,1,34,1866,3,3,516,58,D,70000,24,0,8820,0,0,,700,78820,46,1750,W,12,30,H,11,R,4/12/2021,,1,1,3/22/2021,1,3/22/2021,78820,1,1/17/2022,0,1/17/2022,,1,53830,34.41,356,,,CASH,,,,0,,,5,,34,3/28/2022,,,0,,0,8/1/2021 12:06,1/17/2022 20:05,,0,0,,
357,APON-030-046-0986-11,1,34,1868,3,3,517,82,D,20000,24,0,2520,0,0,,200,22520,46,500,W,12,30,H,11,R,8/18/2020,,1,1,7/28/2020,1,7/28/2020,22520,1,8/3/2021,0,8/3/2021,,1,500,9.83,357,,,CASH,,,,0,,,5,,45,6/29/2021,,,0,,0,8/1/2021 12:06,9/15/2021 14:13,,0,0,,
358,APON-030-046-0987-08,1,34,1868,3,3,518,82,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,8,R,6/22/2021,,1,1,6/8/2021,1,6/8/2021,55174,1,5/17/2022,0,5/17/2022,,1,46942,24.09,358,,,CASH,,,,0,,,5,,45,5/31/2022,,,0,,0,8/1/2021 12:06,5/17/2022 20:22,,0,0,,
359,APON-030-046-0988-18,1,34,1868,3,3,519,58,D,99000,24,0,12474,0,0,,990,111474,46,2475,W,12,30,H,18,R,4/20/2021,,1,1,4/6/2021,1,4/6/2021,111474,1,3/29/2022,0,3/29/2022,,1,78210,48.66,359,,,CASH,,,,0,,,5,,50,3/22/2022,,,0,,0,8/1/2021 12:06,3/29/2022 20:25,,0,0,,
360,APON-030-046-0990-16,1,34,1868,3,3,521,82,D,60000,24,0,7560,0,0,,600,67560,46,1500,W,12,30,H,16,R,4/27/2021,,1,1,4/13/2021,1,4/13/2021,67560,1,3/8/2022,0,3/8/2022,,1,47400,29.49,360,,,CASH,,,,0,,,5,,34,3/29/2022,,,0,,0,8/1/2021 12:06,3/8/2022 19:29,,0,0,,
361,APON-030-046-0991-08,1,34,1868,3,3,522,82,D,10000,24,0,1260,0,0,,100,11260,46,250,W,12,30,H,8,R,8/10/2021,,1,1,6/22/2021,1,6/22/2021,11260,1,6/7/2022,0,6/7/2022,,1,10000,4.92,361,,,CASH,,,,0,,,5,,51,6/28/2022,,,0,,0,8/1/2021 12:06,6/7/2022 19:48,,0,0,,
362,APON-030-046-0995-07,1,34,1868,3,3,524,54,D,40000,24,0,5040,0,0,,400,45040,46,1000,W,12,30,H,7,R,10/6/2020,,1,1,9/22/2020,1,9/22/2020,45040,1,9/14/2021,0,9/14/2021,,1,7600,19.66,362,,,CASH,,,,0,,,5,,43,9/7/2021,,,0,,0,8/1/2021 12:06,9/16/2021 10:03,,0,0,,
363,APON-030-046-0997-17,1,34,1868,3,3,526,82,D,30000,24,0,3780,0,0,,300,33780,46,750,W,12,30,H,17,R,6/8/2021,,1,1,5/25/2021,1,5/25/2021,33780,1,5/10/2022,0,5/10/2022,,1,27480,14.75,363,,,CASH,,,,0,,,5,,36,5/17/2022,,,0,,0,8/1/2021 12:06,5/10/2022 20:26,,0,0,,
364,APON-030-046-0999-15,1,34,1868,3,3,528,82,D,40000,24,0,5040,0,0,,400,45040,46,1000,W,12,30,H,15,R,3/2/2021,,1,1,2/16/2021,1,2/16/2021,45040,1,2/15/2022,0,2/15/2022,,1,26560,19.66,364,,,CASH,,,,0,,,5,,44,2/1/2022,,,0,,0,8/1/2021 12:06,2/16/2022 10:00,,0,0,,
365,APON-030-046-1001-14,1,34,1868,3,3,529,85,D,20000,24,0,2520,0,0,,200,22520,46,500,W,12,30,H,14,R,8/10/2021,,1,1,6/29/2021,1,6/29/2021,22520,1,6/7/2022,0,6/7/2022,,1,20000,9.83,365,,,CASH,,,,0,,,5,,45,6/28/2022,,,0,,0,8/1/2021 12:06,6/7/2022 19:48,,0,0,,
366,APON-030-046-1002-15,1,34,1868,3,3,530,48,D,70000,24,0,8820,0,0,,700,78820,46,1750,W,12,30,H,15,R,1/26/2021,,1,1,1/12/2021,1,1/12/2021,78820,1,1/4/2022,0,1/4/2022,,1,39130,34.41,366,,,CASH,,,,0,,,5,,53,12/28/2021,,,0,,0,8/1/2021 12:06,1/5/2022 18:03,,0,0,,
367,APON-030-046-1003-20,1,34,1868,3,3,531,54,D,80000,24,0,10080,0,0,,800,90080,46,2000,W,12,30,H,20,R,3/9/2021,,1,1,2/17/2021,1,2/17/2021,90080,1,2/22/2022,0,2/22/2022,,1,53120,39.32,367,,,CASH,,,,0,,,5,,56,2/8/2022,,,0,,0,8/1/2021 12:06,2/23/2022 12:29,,0,0,,
368,APON-030-046-1006-06,1,34,1868,3,3,532,86,D,20000,24,0,2520,0,0,,200,22520,46,500,W,12,30,H,6,R,9/15/2020,,1,1,9/1/2020,1,9/1/2020,22520,1,12/14/2021,0,12/14/2021,,1,5780,9.83,368,,,CASH,,,,0,,,5,,38,8/17/2021,,,0,,0,8/1/2021 12:06,12/15/2021 13:35,,0,0,,
369,APON-030-046-1008-08,1,34,1868,3,3,533,89,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,8,R,10/20/2020,,1,1,10/6/2020,1,10/6/2020,55174,1,9/21/2021,0,9/21/2021,,1,11809,24.09,369,,,CASH,,,,0,,,5,,31,9/21/2021,,,0,,0,8/1/2021 12:06,9/21/2021 20:36,,0,0,,
370,APON-030-046-1009-05,1,34,1868,3,3,534,82,D,20000,24,0,2520,0,0,,200,22520,46,500,W,12,30,H,5,R,1/26/2021,,1,1,1/6/2021,1,1/6/2021,22520,1,12/28/2021,0,12/28/2021,,1,10760,9.83,370,,,CASH,,,,0,,,5,,29,12/28/2021,,,0,,0,8/1/2021 12:06,12/29/2021 20:27,,0,0,,
371,APON-030-047-1012-22,1,34,1869,3,3,536,1,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,22,R,2/23/2021,,1,1,2/9/2021,1,2/9/2021,55174,1,2/1/2022,0,2/1/2022,,1,31507,24.09,371,,,CASH,,,,0,,,5,,50,1/25/2022,,,0,,0,8/1/2021 12:06,2/2/2022 10:14,,0,0,,
372,APON-030-047-1013-18,1,34,1869,3,3,537,41,D,70000,24,0,8820,0,0,,700,78820,46,1750,W,12,30,H,18,R,10/27/2020,,1,1,10/13/2020,1,10/13/2020,78820,1,10/19/2021,0,10/19/2021,,1,23590,34.41,372,,,CASH,,,,0,,,5,,47,9/28/2021,,,0,,0,8/1/2021 12:06,10/23/2021 10:16,,0,0,,
373,APON-030-047-1014-18,1,34,1869,3,3,538,1,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,18,R,8/18/2020,,1,1,8/4/2020,1,8/4/2020,55174,1,8/10/2021,0,8/10/2021,,1,3577,24.09,373,,,CASH,,,,0,,,5,,42,6/29/2021,,,0,,0,8/1/2021 12:06,8/26/2021 15:47,,0,0,,
374,APON-030-047-1015-21,1,34,1869,3,3,539,1,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,21,R,4/27/2021,,1,1,4/13/2021,1,4/13/2021,55174,1,3/29/2022,0,3/29/2022,,1,39739,24.09,374,,,CASH,,,,0,,,5,,44,3/29/2022,,,0,,0,8/1/2021 12:06,3/29/2022 20:25,,0,0,,
375,APON-030-024-1018-11,1,34,1846,3,3,541,58,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,11,R,6/29/2021,,1,1,6/10/2021,1,6/10/2021,55174,1,5/24/2022,0,5/24/2022,,1,46942,24.09,375,,,CASH,,,,0,,,5,,61,6/7/2022,,,0,,0,8/1/2021 12:06,5/24/2022 19:38,,0,0,,
376,APON-030-047-1019-12,1,34,1869,3,3,542,31,D,70000,24,0,8820,0,0,,700,78820,46,1750,W,12,30,H,12,R,4/20/2021,,1,1,4/6/2021,1,4/6/2021,78820,1,3/22/2022,0,3/22/2022,,1,55300,34.41,376,,,CASH,,,,0,,,5,,39,3/22/2022,,,0,,0,8/1/2021 12:06,3/22/2022 19:07,,0,0,,
377,APON-030-047-1021-13,1,34,1869,3,3,543,1,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,13,R,5/18/2021,,1,1,5/4/2021,1,5/4/2021,55174,1,4/12/2022,0,4/12/2022,,1,41797,24.09,377,,,CASH,,,,0,,,5,,37,4/19/2022,,,0,,0,8/1/2021 12:06,4/12/2022 20:14,,0,0,,
378,APON-030-024-1023-10,1,34,1846,3,3,545,58,D,49000,24,0,6174,0,0,,490,55174,46,1225,W,12,30,H,10,R,5/18/2021,,1,1,5/4/2021,1,5/4/2021,55174,1,4/12/2022,0,4/12/2022,,1,41797,24.09,378,,,CASH,,,,0,,,5,,43,4/19/2022,,,0,,0,8/1/2021 12:06,4/12/2022 20:14,,0,0,,
379,APON-030-047-1025-11,1,34,1869,3,3,546,31,D,30000,24,0,3780,0,0,,300,33780,46,750,W,12,30,H,11,R,6/15/2021,,1,1,6/1/2021,1,6/1/2021,33780,1,4/19/2022,0,4/19/2022,,1,28110,14.75,379,,,CASH,,,,0,,,5,,36,5/24/2022,,,0,,0,8/1/2021 12:06,4/19/2022 18:23,,0,0,,
